Territorio;Edad;Medida;Sexo;Valor;
Villa de Otura;De 45 a 49 años;Inmigraciones ;Hombres;20;
Villa de Otura;De 45 a 49 años;Inmigraciones ;Mujeres;19;
Villa de Otura;De 50 a 54 años;Inmigraciones ;Hombres;20;
Villa de Otura;De 50 a 54 años;Inmigraciones ;Mujeres;13;
Villa de Otura;De 55 a 59 años;Inmigraciones ;Hombres;13;
Villa de Otura;De 55 a 59 años;Inmigraciones ;Mujeres;8;
Villa de Otura;De 60 a 64 años;Inmigraciones ;Hombres;12;
Villa de Otura;De 60 a 64 años;Inmigraciones ;Mujeres;7;
Villa de Otura;De 65 y más años;Inmigraciones ;Hombres;18;
Villa de Otura;De 65 y más años;Inmigraciones ;Mujeres;14;
Villa de Otura;TOTAL;Inmigraciones ;Hombres;256;
Villa de Otura;TOTAL;Inmigraciones ;Mujeres;235;
Villamena;De 0 a 4 años;Inmigraciones ;Hombres;-;
Villamena;De 0 a 4 años;Inmigraciones ;Mujeres;1;
Villamena;De 5 a 9 años;Inmigraciones ;Hombres;1;
Villamena;De 5 a 9 años;Inmigraciones ;Mujeres;1;
Villamena;De 10 a 14 años;Inmigraciones ;Hombres;3;
Villamena;De 10 a 14 años;Inmigraciones ;Mujeres;1;
Villamena;De 15 a 19 años;Inmigraciones ;Hombres;1;
Villamena;De 15 a 19 años;Inmigraciones ;Mujeres;-;
Villamena;De 20 a 24 años;Inmigraciones ;Hombres;2;
Villamena;De 20 a 24 años;Inmigraciones ;Mujeres;1;
Villamena;De 25 a 29 años;Inmigraciones ;Hombres;1;
Villamena;De 25 a 29 años;Inmigraciones ;Mujeres;1;
Villamena;De 30 a 34 años;Inmigraciones ;Hombres;6;
Villamena;De 30 a 34 años;Inmigraciones ;Mujeres;-;
Villamena;De 35 a 39 años;Inmigraciones ;Hombres;3;
Villamena;De 35 a 39 años;Inmigraciones ;Mujeres;3;
Villamena;De 40 a 44 años;Inmigraciones ;Hombres;4;
Villamena;De 40 a 44 años;Inmigraciones ;Mujeres;5;
Villamena;De 45 a 49 años;Inmigraciones ;Hombres;4;
Villamena;De 45 a 49 años;Inmigraciones ;Mujeres;-;
Villamena;De 50 a 54 años;Inmigraciones ;Hombres;1;
Villamena;De 50 a 54 años;Inmigraciones ;Mujeres;3;
Villamena;De 55 a 59 años;Inmigraciones ;Hombres;4;
Villamena;De 55 a 59 años;Inmigraciones ;Mujeres;4;
Villamena;De 60 a 64 años;Inmigraciones ;Hombres;2;
Villamena;De 60 a 64 años;Inmigraciones ;Mujeres;2;
Villamena;De 65 y más años;Inmigraciones ;Hombres;6;
Villamena;De 65 y más años;Inmigraciones ;Mujeres;-;
Villamena;TOTAL;Inmigraciones ;Hombres;38;
Villamena;TOTAL;Inmigraciones ;Mujeres;22;
Villanueva de las Torres;De 0 a 4 años;Inmigraciones ;Hombres;2;
Villanueva de las Torres;De 0 a 4 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 5 a 9 años;Inmigraciones ;Hombres;-;
Villanueva de las Torres;De 5 a 9 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 10 a 14 años;Inmigraciones ;Hombres;2;
Villanueva de las Torres;De 10 a 14 años;Inmigraciones ;Mujeres;-;
Villanueva de las Torres;De 15 a 19 años;Inmigraciones ;Hombres;1;
Villanueva de las Torres;De 15 a 19 años;Inmigraciones ;Mujeres;-;
Villanueva de las Torres;De 20 a 24 años;Inmigraciones ;Hombres;1;
Villanueva de las Torres;De 20 a 24 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 25 a 29 años;Inmigraciones ;Hombres;4;
Villanueva de las Torres;De 25 a 29 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 30 a 34 años;Inmigraciones ;Hombres;-;
Villanueva de las Torres;De 30 a 34 años;Inmigraciones ;Mujeres;2;
Villanueva de las Torres;De 35 a 39 años;Inmigraciones ;Hombres;1;
Villanueva de las Torres;De 35 a 39 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 40 a 44 años;Inmigraciones ;Hombres;1;
Villanueva de las Torres;De 40 a 44 años;Inmigraciones ;Mujeres;-;
Villanueva de las Torres;De 45 a 49 años;Inmigraciones ;Hombres;1;
Villanueva de las Torres;De 45 a 49 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 50 a 54 años;Inmigraciones ;Hombres;-;
Villanueva de las Torres;De 50 a 54 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 55 a 59 años;Inmigraciones ;Hombres;-;
Villanueva de las Torres;De 55 a 59 años;Inmigraciones ;Mujeres;-;
Villanueva de las Torres;De 60 a 64 años;Inmigraciones ;Hombres;-;
Villanueva de las Torres;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;De 65 y más años;Inmigraciones ;Hombres;-;
Villanueva de las Torres;De 65 y más años;Inmigraciones ;Mujeres;1;
Villanueva de las Torres;TOTAL;Inmigraciones ;Hombres;13;
Villanueva de las Torres;TOTAL;Inmigraciones ;Mujeres;11;
Villanueva Mesía;De 0 a 4 años;Inmigraciones ;Hombres;1;
Villanueva Mesía;De 0 a 4 años;Inmigraciones ;Mujeres;5;
Villanueva Mesía;De 5 a 9 años;Inmigraciones ;Hombres;2;
Villanueva Mesía;De 5 a 9 años;Inmigraciones ;Mujeres;-;
Villanueva Mesía;De 10 a 14 años;Inmigraciones ;Hombres;1;
Villanueva Mesía;De 10 a 14 años;Inmigraciones ;Mujeres;-;
Villanueva Mesía;De 15 a 19 años;Inmigraciones ;Hombres;3;
Villanueva Mesía;De 15 a 19 años;Inmigraciones ;Mujeres;1;
Villanueva Mesía;De 20 a 24 años;Inmigraciones ;Hombres;3;
Villanueva Mesía;De 20 a 24 años;Inmigraciones ;Mujeres;4;
Villanueva Mesía;De 25 a 29 años;Inmigraciones ;Hombres;-;
Villanueva Mesía;De 25 a 29 años;Inmigraciones ;Mujeres;5;
Villanueva Mesía;De 30 a 34 años;Inmigraciones ;Hombres;3;
Villanueva Mesía;De 30 a 34 años;Inmigraciones ;Mujeres;4;
Villanueva Mesía;De 35 a 39 años;Inmigraciones ;Hombres;4;
Villanueva Mesía;De 35 a 39 años;Inmigraciones ;Mujeres;1;
Villanueva Mesía;De 40 a 44 años;Inmigraciones ;Hombres;2;
Villanueva Mesía;De 40 a 44 años;Inmigraciones ;Mujeres;4;
Villanueva Mesía;De 45 a 49 años;Inmigraciones ;Hombres;-;
Villanueva Mesía;De 45 a 49 años;Inmigraciones ;Mujeres;1;
Villanueva Mesía;De 50 a 54 años;Inmigraciones ;Hombres;-;
Villanueva Mesía;De 50 a 54 años;Inmigraciones ;Mujeres;-;
Villanueva Mesía;De 55 a 59 años;Inmigraciones ;Hombres;1;
Villanueva Mesía;De 55 a 59 años;Inmigraciones ;Mujeres;1;
Villanueva Mesía;De 60 a 64 años;Inmigraciones ;Hombres;2;
Villanueva Mesía;De 60 a 64 años;Inmigraciones ;Mujeres;2;
Villanueva Mesía;De 65 y más años;Inmigraciones ;Hombres;5;
Villanueva Mesía;De 65 y más años;Inmigraciones ;Mujeres;1;
Villanueva Mesía;TOTAL;Inmigraciones ;Hombres;27;
Villanueva Mesía;TOTAL;Inmigraciones ;Mujeres;29;
Víznar;De 0 a 4 años;Inmigraciones ;Hombres;-;
Víznar;De 0 a 4 años;Inmigraciones ;Mujeres;-;
Víznar;De 5 a 9 años;Inmigraciones ;Hombres;1;
Víznar;De 5 a 9 años;Inmigraciones ;Mujeres;3;
Víznar;De 10 a 14 años;Inmigraciones ;Hombres;1;
Víznar;De 10 a 14 años;Inmigraciones ;Mujeres;3;
Víznar;De 15 a 19 años;Inmigraciones ;Hombres;1;
Víznar;De 15 a 19 años;Inmigraciones ;Mujeres;1;
Víznar;De 20 a 24 años;Inmigraciones ;Hombres;-;
Víznar;De 20 a 24 años;Inmigraciones ;Mujeres;-;
Víznar;De 25 a 29 años;Inmigraciones ;Hombres;3;
Víznar;De 25 a 29 años;Inmigraciones ;Mujeres;2;
Víznar;De 30 a 34 años;Inmigraciones ;Hombres;3;
Víznar;De 30 a 34 años;Inmigraciones ;Mujeres;2;
Víznar;De 35 a 39 años;Inmigraciones ;Hombres;-;
Víznar;De 35 a 39 años;Inmigraciones ;Mujeres;3;
Víznar;De 40 a 44 años;Inmigraciones ;Hombres;5;
Víznar;De 40 a 44 años;Inmigraciones ;Mujeres;2;
Víznar;De 45 a 49 años;Inmigraciones ;Hombres;1;
Víznar;De 45 a 49 años;Inmigraciones ;Mujeres;2;
Víznar;De 50 a 54 años;Inmigraciones ;Hombres;2;
Víznar;De 50 a 54 años;Inmigraciones ;Mujeres;1;
Víznar;De 55 a 59 años;Inmigraciones ;Hombres;-;
Víznar;De 55 a 59 años;Inmigraciones ;Mujeres;2;
Víznar;De 60 a 64 años;Inmigraciones ;Hombres;-;
Víznar;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Víznar;De 65 y más años;Inmigraciones ;Hombres;1;
Víznar;De 65 y más años;Inmigraciones ;Mujeres;-;
Víznar;TOTAL;Inmigraciones ;Hombres;18;
Víznar;TOTAL;Inmigraciones ;Mujeres;22;
Zafarraya;De 0 a 4 años;Inmigraciones ;Hombres;4;
Zafarraya;De 0 a 4 años;Inmigraciones ;Mujeres;6;
Zafarraya;De 5 a 9 años;Inmigraciones ;Hombres;6;
Zafarraya;De 5 a 9 años;Inmigraciones ;Mujeres;7;
Zafarraya;De 10 a 14 años;Inmigraciones ;Hombres;8;
Zafarraya;De 10 a 14 años;Inmigraciones ;Mujeres;5;
Zafarraya;De 15 a 19 años;Inmigraciones ;Hombres;10;
Zafarraya;De 15 a 19 años;Inmigraciones ;Mujeres;3;
Zafarraya;De 20 a 24 años;Inmigraciones ;Hombres;17;
Zafarraya;De 20 a 24 años;Inmigraciones ;Mujeres;6;
Zafarraya;De 25 a 29 años;Inmigraciones ;Hombres;21;
Zafarraya;De 25 a 29 años;Inmigraciones ;Mujeres;5;
Zafarraya;De 30 a 34 años;Inmigraciones ;Hombres;15;
Zafarraya;De 30 a 34 años;Inmigraciones ;Mujeres;14;
Zafarraya;De 35 a 39 años;Inmigraciones ;Hombres;21;
Zafarraya;De 35 a 39 años;Inmigraciones ;Mujeres;5;
Zafarraya;De 40 a 44 años;Inmigraciones ;Hombres;12;
Zafarraya;De 40 a 44 años;Inmigraciones ;Mujeres;9;
Zafarraya;De 45 a 49 años;Inmigraciones ;Hombres;7;
Zafarraya;De 45 a 49 años;Inmigraciones ;Mujeres;4;
Zafarraya;De 50 a 54 años;Inmigraciones ;Hombres;8;
Zafarraya;De 50 a 54 años;Inmigraciones ;Mujeres;1;
Zafarraya;De 55 a 59 años;Inmigraciones ;Hombres;5;
Zafarraya;De 55 a 59 años;Inmigraciones ;Mujeres;3;
Zafarraya;De 60 a 64 años;Inmigraciones ;Hombres;5;
Zafarraya;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Zafarraya;De 65 y más años;Inmigraciones ;Hombres;1;
Zafarraya;De 65 y más años;Inmigraciones ;Mujeres;5;
Zafarraya;TOTAL;Inmigraciones ;Hombres;140;
Zafarraya;TOTAL;Inmigraciones ;Mujeres;74;
Zagra;De 0 a 4 años;Inmigraciones ;Hombres;2;
Zagra;De 0 a 4 años;Inmigraciones ;Mujeres;2;
Zagra;De 5 a 9 años;Inmigraciones ;Hombres;3;
Zagra;De 5 a 9 años;Inmigraciones ;Mujeres;2;
Zagra;De 10 a 14 años;Inmigraciones ;Hombres;6;
Zagra;De 10 a 14 años;Inmigraciones ;Mujeres;1;
Zagra;De 15 a 19 años;Inmigraciones ;Hombres;34;
Zagra;De 15 a 19 años;Inmigraciones ;Mujeres;2;
Zagra;De 20 a 24 años;Inmigraciones ;Hombres;2;
Zagra;De 20 a 24 años;Inmigraciones ;Mujeres;2;
Zagra;De 25 a 29 años;Inmigraciones ;Hombres;3;
Zagra;De 25 a 29 años;Inmigraciones ;Mujeres;3;
Zagra;De 30 a 34 años;Inmigraciones ;Hombres;1;
Zagra;De 30 a 34 años;Inmigraciones ;Mujeres;3;
Zagra;De 35 a 39 años;Inmigraciones ;Hombres;3;
Zagra;De 35 a 39 años;Inmigraciones ;Mujeres;2;
Zagra;De 40 a 44 años;Inmigraciones ;Hombres;2;
Zagra;De 40 a 44 años;Inmigraciones ;Mujeres;2;
Zagra;De 45 a 49 años;Inmigraciones ;Hombres;-;
Zagra;De 45 a 49 años;Inmigraciones ;Mujeres;1;
Zagra;De 50 a 54 años;Inmigraciones ;Hombres;1;
Zagra;De 50 a 54 años;Inmigraciones ;Mujeres;2;
Zagra;De 55 a 59 años;Inmigraciones ;Hombres;2;
Zagra;De 55 a 59 años;Inmigraciones ;Mujeres;-;
Zagra;De 60 a 64 años;Inmigraciones ;Hombres;-;
Zagra;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Zagra;De 65 y más años;Inmigraciones ;Hombres;1;
Zagra;De 65 y más años;Inmigraciones ;Mujeres;4;
Zagra;TOTAL;Inmigraciones ;Hombres;60;
Zagra;TOTAL;Inmigraciones ;Mujeres;27;
Zújar;De 0 a 4 años;Inmigraciones ;Hombres;3;
Zújar;De 0 a 4 años;Inmigraciones ;Mujeres;2;
Zújar;De 5 a 9 años;Inmigraciones ;Hombres;3;
Zújar;De 5 a 9 años;Inmigraciones ;Mujeres;7;
Zújar;De 10 a 14 años;Inmigraciones ;Hombres;8;
Zújar;De 10 a 14 años;Inmigraciones ;Mujeres;5;
Zújar;De 15 a 19 años;Inmigraciones ;Hombres;7;
Zújar;De 15 a 19 años;Inmigraciones ;Mujeres;5;
Zújar;De 20 a 24 años;Inmigraciones ;Hombres;9;
Zújar;De 20 a 24 años;Inmigraciones ;Mujeres;15;
Zújar;De 25 a 29 años;Inmigraciones ;Hombres;15;
Zújar;De 25 a 29 años;Inmigraciones ;Mujeres;9;
Zújar;De 30 a 34 años;Inmigraciones ;Hombres;13;
Zújar;De 30 a 34 años;Inmigraciones ;Mujeres;11;
Zújar;De 35 a 39 años;Inmigraciones ;Hombres;18;
Zújar;De 35 a 39 años;Inmigraciones ;Mujeres;10;
Zújar;De 40 a 44 años;Inmigraciones ;Hombres;6;
Zújar;De 40 a 44 años;Inmigraciones ;Mujeres;10;
Zújar;De 45 a 49 años;Inmigraciones ;Hombres;13;
Zújar;De 45 a 49 años;Inmigraciones ;Mujeres;5;
Zújar;De 50 a 54 años;Inmigraciones ;Hombres;7;
Zújar;De 50 a 54 años;Inmigraciones ;Mujeres;6;
Zújar;De 55 a 59 años;Inmigraciones ;Hombres;2;
Zújar;De 55 a 59 años;Inmigraciones ;Mujeres;5;
Zújar;De 60 a 64 años;Inmigraciones ;Hombres;4;
Zújar;De 60 a 64 años;Inmigraciones ;Mujeres;2;
Zújar;De 65 y más años;Inmigraciones ;Hombres;9;
Zújar;De 65 y más años;Inmigraciones ;Mujeres;11;
Zújar;TOTAL;Inmigraciones ;Hombres;117;
Zújar;TOTAL;Inmigraciones ;Mujeres;103;
Huelva;De 0 a 4 años;Inmigraciones ;Hombres;566;
Huelva;De 0 a 4 años;Inmigraciones ;Mujeres;551;
Huelva;De 5 a 9 años;Inmigraciones ;Hombres;595;
Huelva;De 5 a 9 años;Inmigraciones ;Mujeres;513;
Huelva;De 10 a 14 años;Inmigraciones ;Hombres;606;
Huelva;De 10 a 14 años;Inmigraciones ;Mujeres;530;
Huelva;De 15 a 19 años;Inmigraciones ;Hombres;747;
Huelva;De 15 a 19 años;Inmigraciones ;Mujeres;648;
Huelva;De 20 a 24 años;Inmigraciones ;Hombres;1106;
Huelva;De 20 a 24 años;Inmigraciones ;Mujeres;885;
Huelva;De 25 a 29 años;Inmigraciones ;Hombres;1478;
Huelva;De 25 a 29 años;Inmigraciones ;Mujeres;1267;
Huelva;De 30 a 34 años;Inmigraciones ;Hombres;1433;
Huelva;De 30 a 34 años;Inmigraciones ;Mujeres;1443;
Huelva;De 35 a 39 años;Inmigraciones ;Hombres;1366;
Huelva;De 35 a 39 años;Inmigraciones ;Mujeres;1381;
Huelva;De 40 a 44 años;Inmigraciones ;Hombres;1236;
Huelva;De 40 a 44 años;Inmigraciones ;Mujeres;1442;
Huelva;De 45 a 49 años;Inmigraciones ;Hombres;1067;
Huelva;De 45 a 49 años;Inmigraciones ;Mujeres;1250;
Huelva;De 50 a 54 años;Inmigraciones ;Hombres;773;
Huelva;De 50 a 54 años;Inmigraciones ;Mujeres;1021;
Huelva;De 55 a 59 años;Inmigraciones ;Hombres;501;
Huelva;De 55 a 59 años;Inmigraciones ;Mujeres;624;
Huelva;De 60 a 64 años;Inmigraciones ;Hombres;384;
Huelva;De 60 a 64 años;Inmigraciones ;Mujeres;405;
Huelva;De 65 y más años;Inmigraciones ;Hombres;752;
Huelva;De 65 y más años;Inmigraciones ;Mujeres;859;
Huelva;TOTAL;Inmigraciones ;Hombres;12610;
Huelva;TOTAL;Inmigraciones ;Mujeres;12819;
Alájar;De 0 a 4 años;Inmigraciones ;Hombres;-;
Alájar;De 0 a 4 años;Inmigraciones ;Mujeres;1;
Alájar;De 5 a 9 años;Inmigraciones ;Hombres;4;
Alájar;De 5 a 9 años;Inmigraciones ;Mujeres;3;
Alájar;De 10 a 14 años;Inmigraciones ;Hombres;3;
Alájar;De 10 a 14 años;Inmigraciones ;Mujeres;2;
Alájar;De 15 a 19 años;Inmigraciones ;Hombres;3;
Alájar;De 15 a 19 años;Inmigraciones ;Mujeres;4;
Alájar;De 20 a 24 años;Inmigraciones ;Hombres;3;
Alájar;De 20 a 24 años;Inmigraciones ;Mujeres;1;
Alájar;De 25 a 29 años;Inmigraciones ;Hombres;3;
Alájar;De 25 a 29 años;Inmigraciones ;Mujeres;-;
Alájar;De 30 a 34 años;Inmigraciones ;Hombres;2;
Alájar;De 30 a 34 años;Inmigraciones ;Mujeres;4;
Alájar;De 35 a 39 años;Inmigraciones ;Hombres;2;
Alájar;De 35 a 39 años;Inmigraciones ;Mujeres;2;
Alájar;De 40 a 44 años;Inmigraciones ;Hombres;3;
Alájar;De 40 a 44 años;Inmigraciones ;Mujeres;3;
Alájar;De 45 a 49 años;Inmigraciones ;Hombres;4;
Alájar;De 45 a 49 años;Inmigraciones ;Mujeres;4;
Alájar;De 50 a 54 años;Inmigraciones ;Hombres;-;
Alájar;De 50 a 54 años;Inmigraciones ;Mujeres;-;
Alájar;De 55 a 59 años;Inmigraciones ;Hombres;-;
Alájar;De 55 a 59 años;Inmigraciones ;Mujeres;2;
Alájar;De 60 a 64 años;Inmigraciones ;Hombres;-;
Alájar;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Alájar;De 65 y más años;Inmigraciones ;Hombres;-;
Alájar;De 65 y más años;Inmigraciones ;Mujeres;2;
Alájar;TOTAL;Inmigraciones ;Hombres;27;
Alájar;TOTAL;Inmigraciones ;Mujeres;29;
Aljaraque;De 0 a 4 años;Inmigraciones ;Hombres;41;
Aljaraque;De 0 a 4 años;Inmigraciones ;Mujeres;28;
Aljaraque;De 5 a 9 años;Inmigraciones ;Hombres;40;
Aljaraque;De 5 a 9 años;Inmigraciones ;Mujeres;23;
Aljaraque;De 10 a 14 años;Inmigraciones ;Hombres;33;
Aljaraque;De 10 a 14 años;Inmigraciones ;Mujeres;30;
Aljaraque;De 15 a 19 años;Inmigraciones ;Hombres;24;
Aljaraque;De 15 a 19 años;Inmigraciones ;Mujeres;25;
Aljaraque;De 20 a 24 años;Inmigraciones ;Hombres;23;
Aljaraque;De 20 a 24 años;Inmigraciones ;Mujeres;40;
Aljaraque;De 25 a 29 años;Inmigraciones ;Hombres;41;
Aljaraque;De 25 a 29 años;Inmigraciones ;Mujeres;42;
Aljaraque;De 30 a 34 años;Inmigraciones ;Hombres;53;
Aljaraque;De 30 a 34 años;Inmigraciones ;Mujeres;66;
Aljaraque;De 35 a 39 años;Inmigraciones ;Hombres;59;
Aljaraque;De 35 a 39 años;Inmigraciones ;Mujeres;55;
Aljaraque;De 40 a 44 años;Inmigraciones ;Hombres;64;
Aljaraque;De 40 a 44 años;Inmigraciones ;Mujeres;54;
Aljaraque;De 45 a 49 años;Inmigraciones ;Hombres;55;
Aljaraque;De 45 a 49 años;Inmigraciones ;Mujeres;47;
Aljaraque;De 50 a 54 años;Inmigraciones ;Hombres;32;
Aljaraque;De 50 a 54 años;Inmigraciones ;Mujeres;31;
Aljaraque;De 55 a 59 años;Inmigraciones ;Hombres;19;
Aljaraque;De 55 a 59 años;Inmigraciones ;Mujeres;17;
Aljaraque;De 60 a 64 años;Inmigraciones ;Hombres;10;
Aljaraque;De 60 a 64 años;Inmigraciones ;Mujeres;14;
Aljaraque;De 65 y más años;Inmigraciones ;Hombres;34;
Aljaraque;De 65 y más años;Inmigraciones ;Mujeres;43;
Aljaraque;TOTAL;Inmigraciones ;Hombres;528;
Aljaraque;TOTAL;Inmigraciones ;Mujeres;515;
Almonaster la Real;De 0 a 4 años;Inmigraciones ;Hombres;1;
Almonaster la Real;De 0 a 4 años;Inmigraciones ;Mujeres;1;
Almonaster la Real;De 5 a 9 años;Inmigraciones ;Hombres;2;
Almonaster la Real;De 5 a 9 años;Inmigraciones ;Mujeres;3;
Almonaster la Real;De 10 a 14 años;Inmigraciones ;Hombres;3;
Almonaster la Real;De 10 a 14 años;Inmigraciones ;Mujeres;1;
Almonaster la Real;De 15 a 19 años;Inmigraciones ;Hombres;2;
Almonaster la Real;De 15 a 19 años;Inmigraciones ;Mujeres;-;
Almonaster la Real;De 20 a 24 años;Inmigraciones ;Hombres;-;
Almonaster la Real;De 20 a 24 años;Inmigraciones ;Mujeres;2;
Almonaster la Real;De 25 a 29 años;Inmigraciones ;Hombres;1;
Almonaster la Real;De 25 a 29 años;Inmigraciones ;Mujeres;5;
Almonaster la Real;De 30 a 34 años;Inmigraciones ;Hombres;3;
Almonaster la Real;De 30 a 34 años;Inmigraciones ;Mujeres;7;
Almonaster la Real;De 35 a 39 años;Inmigraciones ;Hombres;3;
Almonaster la Real;De 35 a 39 años;Inmigraciones ;Mujeres;4;
Almonaster la Real;De 40 a 44 años;Inmigraciones ;Hombres;3;
Almonaster la Real;De 40 a 44 años;Inmigraciones ;Mujeres;3;
Almonaster la Real;De 45 a 49 años;Inmigraciones ;Hombres;4;
Almonaster la Real;De 45 a 49 años;Inmigraciones ;Mujeres;4;
Almonaster la Real;De 50 a 54 años;Inmigraciones ;Hombres;3;
Almonaster la Real;De 50 a 54 años;Inmigraciones ;Mujeres;2;
Almonaster la Real;De 55 a 59 años;Inmigraciones ;Hombres;1;
Almonaster la Real;De 55 a 59 años;Inmigraciones ;Mujeres;1;
Almonaster la Real;De 60 a 64 años;Inmigraciones ;Hombres;2;
Almonaster la Real;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Almonaster la Real;De 65 y más años;Inmigraciones ;Hombres;2;
Almonaster la Real;De 65 y más años;Inmigraciones ;Mujeres;4;
Almonaster la Real;TOTAL;Inmigraciones ;Hombres;30;
Almonaster la Real;TOTAL;Inmigraciones ;Mujeres;38;
Almonte;De 0 a 4 años;Inmigraciones ;Hombres;24;
Almonte;De 0 a 4 años;Inmigraciones ;Mujeres;25;
Almonte;De 5 a 9 años;Inmigraciones ;Hombres;24;
Almonte;De 5 a 9 años;Inmigraciones ;Mujeres;26;
Almonte;De 10 a 14 años;Inmigraciones ;Hombres;24;
Almonte;De 10 a 14 años;Inmigraciones ;Mujeres;19;
Almonte;De 15 a 19 años;Inmigraciones ;Hombres;32;
Almonte;De 15 a 19 años;Inmigraciones ;Mujeres;30;
Almonte;De 20 a 24 años;Inmigraciones ;Hombres;64;
Almonte;De 20 a 24 años;Inmigraciones ;Mujeres;53;
Almonte;De 25 a 29 años;Inmigraciones ;Hombres;92;
Almonte;De 25 a 29 años;Inmigraciones ;Mujeres;85;
Almonte;De 30 a 34 años;Inmigraciones ;Hombres;84;
Almonte;De 30 a 34 años;Inmigraciones ;Mujeres;88;
Almonte;De 35 a 39 años;Inmigraciones ;Hombres;85;
Almonte;De 35 a 39 años;Inmigraciones ;Mujeres;81;
Almonte;De 40 a 44 años;Inmigraciones ;Hombres;73;
Almonte;De 40 a 44 años;Inmigraciones ;Mujeres;105;
Almonte;De 45 a 49 años;Inmigraciones ;Hombres;55;
Almonte;De 45 a 49 años;Inmigraciones ;Mujeres;79;
Almonte;De 50 a 54 años;Inmigraciones ;Hombres;56;
Almonte;De 50 a 54 años;Inmigraciones ;Mujeres;89;
Almonte;De 55 a 59 años;Inmigraciones ;Hombres;26;
Almonte;De 55 a 59 años;Inmigraciones ;Mujeres;56;
Almonte;De 60 a 64 años;Inmigraciones ;Hombres;18;
Almonte;De 60 a 64 años;Inmigraciones ;Mujeres;16;
Almonte;De 65 y más años;Inmigraciones ;Hombres;30;
Almonte;De 65 y más años;Inmigraciones ;Mujeres;34;
Almonte;TOTAL;Inmigraciones ;Hombres;687;
Almonte;TOTAL;Inmigraciones ;Mujeres;786;
Alosno;De 0 a 4 años;Inmigraciones ;Hombres;-;
Alosno;De 0 a 4 años;Inmigraciones ;Mujeres;5;
Alosno;De 5 a 9 años;Inmigraciones ;Hombres;8;
Alosno;De 5 a 9 años;Inmigraciones ;Mujeres;3;
Alosno;De 10 a 14 años;Inmigraciones ;Hombres;14;
Alosno;De 10 a 14 años;Inmigraciones ;Mujeres;3;
Alosno;De 15 a 19 años;Inmigraciones ;Hombres;7;
Alosno;De 15 a 19 años;Inmigraciones ;Mujeres;10;
Alosno;De 20 a 24 años;Inmigraciones ;Hombres;8;
Alosno;De 20 a 24 años;Inmigraciones ;Mujeres;3;
Alosno;De 25 a 29 años;Inmigraciones ;Hombres;7;
Alosno;De 25 a 29 años;Inmigraciones ;Mujeres;10;
Alosno;De 30 a 34 años;Inmigraciones ;Hombres;10;
Alosno;De 30 a 34 años;Inmigraciones ;Mujeres;15;
Alosno;De 35 a 39 años;Inmigraciones ;Hombres;13;
Alosno;De 35 a 39 años;Inmigraciones ;Mujeres;11;
Alosno;De 40 a 44 años;Inmigraciones ;Hombres;6;
Alosno;De 40 a 44 años;Inmigraciones ;Mujeres;12;
Alosno;De 45 a 49 años;Inmigraciones ;Hombres;11;
Alosno;De 45 a 49 años;Inmigraciones ;Mujeres;10;
Alosno;De 50 a 54 años;Inmigraciones ;Hombres;3;
Alosno;De 50 a 54 años;Inmigraciones ;Mujeres;5;
Alosno;De 55 a 59 años;Inmigraciones ;Hombres;3;
Alosno;De 55 a 59 años;Inmigraciones ;Mujeres;3;
Alosno;De 60 a 64 años;Inmigraciones ;Hombres;1;
Alosno;De 60 a 64 años;Inmigraciones ;Mujeres;4;
Alosno;De 65 y más años;Inmigraciones ;Hombres;5;
Alosno;De 65 y más años;Inmigraciones ;Mujeres;7;
Alosno;TOTAL;Inmigraciones ;Hombres;96;
Alosno;TOTAL;Inmigraciones ;Mujeres;101;
Aracena;De 0 a 4 años;Inmigraciones ;Hombres;9;
Aracena;De 0 a 4 años;Inmigraciones ;Mujeres;12;
Aracena;De 5 a 9 años;Inmigraciones ;Hombres;14;
Aracena;De 5 a 9 años;Inmigraciones ;Mujeres;12;
Aracena;De 10 a 14 años;Inmigraciones ;Hombres;13;
Aracena;De 10 a 14 años;Inmigraciones ;Mujeres;14;
Aracena;De 15 a 19 años;Inmigraciones ;Hombres;12;
Aracena;De 15 a 19 años;Inmigraciones ;Mujeres;9;
Aracena;De 20 a 24 años;Inmigraciones ;Hombres;12;
Aracena;De 20 a 24 años;Inmigraciones ;Mujeres;16;
Aracena;De 25 a 29 años;Inmigraciones ;Hombres;10;
Aracena;De 25 a 29 años;Inmigraciones ;Mujeres;21;
Aracena;De 30 a 34 años;Inmigraciones ;Hombres;15;
Aracena;De 30 a 34 años;Inmigraciones ;Mujeres;23;
