Territorio;Edad;Medida;Sexo;Valor;
Hinojales;De 45 a 49 años;Emigraciones;Mujeres;-;
Hinojales;De 50 a 54 años;Emigraciones;Hombres;-;
Hinojales;De 50 a 54 años;Emigraciones;Mujeres;-;
Hinojales;De 55 a 59 años;Emigraciones;Hombres;1;
Hinojales;De 55 a 59 años;Emigraciones;Mujeres;-;
Hinojales;De 60 a 64 años;Emigraciones;Hombres;-;
Hinojales;De 60 a 64 años;Emigraciones;Mujeres;-;
Hinojales;De 65 y más años;Emigraciones;Hombres;-;
Hinojales;De 65 y más años;Emigraciones;Mujeres;2;
Hinojales;TOTAL;Emigraciones;Hombres;4;
Hinojales;TOTAL;Emigraciones;Mujeres;5;
Hinojos;De 0 a 4 años;Emigraciones;Hombres;8;
Hinojos;De 0 a 4 años;Emigraciones;Mujeres;2;
Hinojos;De 5 a 9 años;Emigraciones;Hombres;-;
Hinojos;De 5 a 9 años;Emigraciones;Mujeres;4;
Hinojos;De 10 a 14 años;Emigraciones;Hombres;2;
Hinojos;De 10 a 14 años;Emigraciones;Mujeres;3;
Hinojos;De 15 a 19 años;Emigraciones;Hombres;2;
Hinojos;De 15 a 19 años;Emigraciones;Mujeres;3;
Hinojos;De 20 a 24 años;Emigraciones;Hombres;12;
Hinojos;De 20 a 24 años;Emigraciones;Mujeres;10;
Hinojos;De 25 a 29 años;Emigraciones;Hombres;3;
Hinojos;De 25 a 29 años;Emigraciones;Mujeres;4;
Hinojos;De 30 a 34 años;Emigraciones;Hombres;13;
Hinojos;De 30 a 34 años;Emigraciones;Mujeres;5;
Hinojos;De 35 a 39 años;Emigraciones;Hombres;11;
Hinojos;De 35 a 39 años;Emigraciones;Mujeres;8;
Hinojos;De 40 a 44 años;Emigraciones;Hombres;9;
Hinojos;De 40 a 44 años;Emigraciones;Mujeres;7;
Hinojos;De 45 a 49 años;Emigraciones;Hombres;5;
Hinojos;De 45 a 49 años;Emigraciones;Mujeres;3;
Hinojos;De 50 a 54 años;Emigraciones;Hombres;4;
Hinojos;De 50 a 54 años;Emigraciones;Mujeres;2;
Hinojos;De 55 a 59 años;Emigraciones;Hombres;1;
Hinojos;De 55 a 59 años;Emigraciones;Mujeres;4;
Hinojos;De 60 a 64 años;Emigraciones;Hombres;1;
Hinojos;De 60 a 64 años;Emigraciones;Mujeres;3;
Hinojos;De 65 y más años;Emigraciones;Hombres;7;
Hinojos;De 65 y más años;Emigraciones;Mujeres;7;
Hinojos;TOTAL;Emigraciones;Hombres;78;
Hinojos;TOTAL;Emigraciones;Mujeres;65;
Huelva (capital);De 0 a 4 años;Emigraciones;Hombres;99;
Huelva (capital);De 0 a 4 años;Emigraciones;Mujeres;88;
Huelva (capital);De 5 a 9 años;Emigraciones;Hombres;95;
Huelva (capital);De 5 a 9 años;Emigraciones;Mujeres;76;
Huelva (capital);De 10 a 14 años;Emigraciones;Hombres;81;
Huelva (capital);De 10 a 14 años;Emigraciones;Mujeres;86;
Huelva (capital);De 15 a 19 años;Emigraciones;Hombres;133;
Huelva (capital);De 15 a 19 años;Emigraciones;Mujeres;99;
Huelva (capital);De 20 a 24 años;Emigraciones;Hombres;151;
Huelva (capital);De 20 a 24 años;Emigraciones;Mujeres;155;
Huelva (capital);De 25 a 29 años;Emigraciones;Hombres;220;
Huelva (capital);De 25 a 29 años;Emigraciones;Mujeres;231;
Huelva (capital);De 30 a 34 años;Emigraciones;Hombres;263;
Huelva (capital);De 30 a 34 años;Emigraciones;Mujeres;260;
Huelva (capital);De 35 a 39 años;Emigraciones;Hombres;208;
Huelva (capital);De 35 a 39 años;Emigraciones;Mujeres;198;
Huelva (capital);De 40 a 44 años;Emigraciones;Hombres;196;
Huelva (capital);De 40 a 44 años;Emigraciones;Mujeres;173;
Huelva (capital);De 45 a 49 años;Emigraciones;Hombres;192;
Huelva (capital);De 45 a 49 años;Emigraciones;Mujeres;178;
Huelva (capital);De 50 a 54 años;Emigraciones;Hombres;128;
Huelva (capital);De 50 a 54 años;Emigraciones;Mujeres;141;
Huelva (capital);De 55 a 59 años;Emigraciones;Hombres;103;
Huelva (capital);De 55 a 59 años;Emigraciones;Mujeres;100;
Huelva (capital);De 60 a 64 años;Emigraciones;Hombres;73;
Huelva (capital);De 60 a 64 años;Emigraciones;Mujeres;72;
Huelva (capital);De 65 y más años;Emigraciones;Hombres;160;
Huelva (capital);De 65 y más años;Emigraciones;Mujeres;217;
Huelva (capital);TOTAL;Emigraciones;Hombres;2102;
Huelva (capital);TOTAL;Emigraciones;Mujeres;2074;
Isla Cristina;De 0 a 4 años;Emigraciones;Hombres;27;
Isla Cristina;De 0 a 4 años;Emigraciones;Mujeres;19;
Isla Cristina;De 5 a 9 años;Emigraciones;Hombres;24;
Isla Cristina;De 5 a 9 años;Emigraciones;Mujeres;16;
Isla Cristina;De 10 a 14 años;Emigraciones;Hombres;21;
Isla Cristina;De 10 a 14 años;Emigraciones;Mujeres;20;
Isla Cristina;De 15 a 19 años;Emigraciones;Hombres;24;
Isla Cristina;De 15 a 19 años;Emigraciones;Mujeres;21;
Isla Cristina;De 20 a 24 años;Emigraciones;Hombres;43;
Isla Cristina;De 20 a 24 años;Emigraciones;Mujeres;34;
Isla Cristina;De 25 a 29 años;Emigraciones;Hombres;58;
Isla Cristina;De 25 a 29 años;Emigraciones;Mujeres;55;
Isla Cristina;De 30 a 34 años;Emigraciones;Hombres;51;
Isla Cristina;De 30 a 34 años;Emigraciones;Mujeres;64;
Isla Cristina;De 35 a 39 años;Emigraciones;Hombres;59;
Isla Cristina;De 35 a 39 años;Emigraciones;Mujeres;64;
Isla Cristina;De 40 a 44 años;Emigraciones;Hombres;51;
Isla Cristina;De 40 a 44 años;Emigraciones;Mujeres;77;
Isla Cristina;De 45 a 49 años;Emigraciones;Hombres;45;
Isla Cristina;De 45 a 49 años;Emigraciones;Mujeres;47;
Isla Cristina;De 50 a 54 años;Emigraciones;Hombres;39;
Isla Cristina;De 50 a 54 años;Emigraciones;Mujeres;38;
Isla Cristina;De 55 a 59 años;Emigraciones;Hombres;25;
Isla Cristina;De 55 a 59 años;Emigraciones;Mujeres;24;
Isla Cristina;De 60 a 64 años;Emigraciones;Hombres;11;
Isla Cristina;De 60 a 64 años;Emigraciones;Mujeres;18;
Isla Cristina;De 65 y más años;Emigraciones;Hombres;43;
Isla Cristina;De 65 y más años;Emigraciones;Mujeres;39;
Isla Cristina;TOTAL;Emigraciones;Hombres;521;
Isla Cristina;TOTAL;Emigraciones;Mujeres;536;
Jabugo;De 0 a 4 años;Emigraciones;Hombres;-;
Jabugo;De 0 a 4 años;Emigraciones;Mujeres;4;
Jabugo;De 5 a 9 años;Emigraciones;Hombres;2;
Jabugo;De 5 a 9 años;Emigraciones;Mujeres;1;
Jabugo;De 10 a 14 años;Emigraciones;Hombres;2;
Jabugo;De 10 a 14 años;Emigraciones;Mujeres;3;
Jabugo;De 15 a 19 años;Emigraciones;Hombres;2;
Jabugo;De 15 a 19 años;Emigraciones;Mujeres;3;
Jabugo;De 20 a 24 años;Emigraciones;Hombres;-;
Jabugo;De 20 a 24 años;Emigraciones;Mujeres;1;
Jabugo;De 25 a 29 años;Emigraciones;Hombres;3;
Jabugo;De 25 a 29 años;Emigraciones;Mujeres;4;
Jabugo;De 30 a 34 años;Emigraciones;Hombres;4;
Jabugo;De 30 a 34 años;Emigraciones;Mujeres;8;
Jabugo;De 35 a 39 años;Emigraciones;Hombres;2;
Jabugo;De 35 a 39 años;Emigraciones;Mujeres;5;
Jabugo;De 40 a 44 años;Emigraciones;Hombres;8;
Jabugo;De 40 a 44 años;Emigraciones;Mujeres;5;
Jabugo;De 45 a 49 años;Emigraciones;Hombres;1;
Jabugo;De 45 a 49 años;Emigraciones;Mujeres;3;
Jabugo;De 50 a 54 años;Emigraciones;Hombres;2;
Jabugo;De 50 a 54 años;Emigraciones;Mujeres;2;
Jabugo;De 55 a 59 años;Emigraciones;Hombres;2;
Jabugo;De 55 a 59 años;Emigraciones;Mujeres;-;
Jabugo;De 60 a 64 años;Emigraciones;Hombres;2;
Jabugo;De 60 a 64 años;Emigraciones;Mujeres;1;
Jabugo;De 65 y más años;Emigraciones;Hombres;-;
Jabugo;De 65 y más años;Emigraciones;Mujeres;1;
Jabugo;TOTAL;Emigraciones;Hombres;30;
Jabugo;TOTAL;Emigraciones;Mujeres;41;
La Granada de Río-Tinto;De 0 a 4 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 0 a 4 años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;De 5 a 9 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 5 a 9 años;Emigraciones;Mujeres;-;
La Granada de Río-Tinto;De 10 a 14 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 10 a 14 años;Emigraciones;Mujeres;-;
La Granada de Río-Tinto;De 15 a 19 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 15 a 19 años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;De 20 a 24 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 20 a 24 años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;De 25 a 29 años;Emigraciones;Hombres;1;
La Granada de Río-Tinto;De 25 a 29 años;Emigraciones;Mujeres;2;
La Granada de Río-Tinto;De 30 a 34 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 30 a 34 años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;De 35 a 39 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 35 a 39 años;Emigraciones;Mujeres;-;
La Granada de Río-Tinto;De 40 a 44 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 40 a 44 años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;De 45 a 49 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 45 a 49 años;Emigraciones;Mujeres;-;
La Granada de Río-Tinto;De 50 a 54 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 50 a 54 años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;De 55 a 59 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 55 a 59 años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;De 60 a 64 años;Emigraciones;Hombres;-;
La Granada de Río-Tinto;De 60 a 64 años;Emigraciones;Mujeres;-;
La Granada de Río-Tinto;De 65 y más años;Emigraciones;Hombres;2;
La Granada de Río-Tinto;De 65 y más años;Emigraciones;Mujeres;1;
La Granada de Río-Tinto;TOTAL;Emigraciones;Hombres;3;
La Granada de Río-Tinto;TOTAL;Emigraciones;Mujeres;10;
La Nava;De 0 a 4 años;Emigraciones;Hombres;-;
La Nava;De 0 a 4 años;Emigraciones;Mujeres;1;
La Nava;De 5 a 9 años;Emigraciones;Hombres;-;
La Nava;De 5 a 9 años;Emigraciones;Mujeres;-;
La Nava;De 10 a 14 años;Emigraciones;Hombres;-;
La Nava;De 10 a 14 años;Emigraciones;Mujeres;-;
La Nava;De 15 a 19 años;Emigraciones;Hombres;1;
La Nava;De 15 a 19 años;Emigraciones;Mujeres;2;
La Nava;De 20 a 24 años;Emigraciones;Hombres;-;
La Nava;De 20 a 24 años;Emigraciones;Mujeres;1;
La Nava;De 25 a 29 años;Emigraciones;Hombres;3;
La Nava;De 25 a 29 años;Emigraciones;Mujeres;-;
La Nava;De 30 a 34 años;Emigraciones;Hombres;3;
La Nava;De 30 a 34 años;Emigraciones;Mujeres;-;
La Nava;De 35 a 39 años;Emigraciones;Hombres;-;
La Nava;De 35 a 39 años;Emigraciones;Mujeres;-;
La Nava;De 40 a 44 años;Emigraciones;Hombres;1;
La Nava;De 40 a 44 años;Emigraciones;Mujeres;-;
La Nava;De 45 a 49 años;Emigraciones;Hombres;-;
La Nava;De 45 a 49 años;Emigraciones;Mujeres;-;
La Nava;De 50 a 54 años;Emigraciones;Hombres;1;
La Nava;De 50 a 54 años;Emigraciones;Mujeres;-;
La Nava;De 55 a 59 años;Emigraciones;Hombres;-;
La Nava;De 55 a 59 años;Emigraciones;Mujeres;-;
La Nava;De 60 a 64 años;Emigraciones;Hombres;-;
La Nava;De 60 a 64 años;Emigraciones;Mujeres;1;
La Nava;De 65 y más años;Emigraciones;Hombres;1;
La Nava;De 65 y más años;Emigraciones;Mujeres;2;
La Nava;TOTAL;Emigraciones;Hombres;10;
La Nava;TOTAL;Emigraciones;Mujeres;7;
La Palma del Condado;De 0 a 4 años;Emigraciones;Hombres;5;
La Palma del Condado;De 0 a 4 años;Emigraciones;Mujeres;10;
La Palma del Condado;De 5 a 9 años;Emigraciones;Hombres;8;
La Palma del Condado;De 5 a 9 años;Emigraciones;Mujeres;13;
La Palma del Condado;De 10 a 14 años;Emigraciones;Hombres;11;
La Palma del Condado;De 10 a 14 años;Emigraciones;Mujeres;5;
La Palma del Condado;De 15 a 19 años;Emigraciones;Hombres;4;
La Palma del Condado;De 15 a 19 años;Emigraciones;Mujeres;5;
La Palma del Condado;De 20 a 24 años;Emigraciones;Hombres;8;
La Palma del Condado;De 20 a 24 años;Emigraciones;Mujeres;12;
La Palma del Condado;De 25 a 29 años;Emigraciones;Hombres;22;
La Palma del Condado;De 25 a 29 años;Emigraciones;Mujeres;28;
La Palma del Condado;De 30 a 34 años;Emigraciones;Hombres;19;
La Palma del Condado;De 30 a 34 años;Emigraciones;Mujeres;29;
La Palma del Condado;De 35 a 39 años;Emigraciones;Hombres;13;
La Palma del Condado;De 35 a 39 años;Emigraciones;Mujeres;13;
La Palma del Condado;De 40 a 44 años;Emigraciones;Hombres;15;
La Palma del Condado;De 40 a 44 años;Emigraciones;Mujeres;10;
La Palma del Condado;De 45 a 49 años;Emigraciones;Hombres;16;
La Palma del Condado;De 45 a 49 años;Emigraciones;Mujeres;8;
La Palma del Condado;De 50 a 54 años;Emigraciones;Hombres;9;
La Palma del Condado;De 50 a 54 años;Emigraciones;Mujeres;9;
La Palma del Condado;De 55 a 59 años;Emigraciones;Hombres;8;
La Palma del Condado;De 55 a 59 años;Emigraciones;Mujeres;5;
La Palma del Condado;De 60 a 64 años;Emigraciones;Hombres;4;
La Palma del Condado;De 60 a 64 años;Emigraciones;Mujeres;3;
La Palma del Condado;De 65 y más años;Emigraciones;Hombres;11;
La Palma del Condado;De 65 y más años;Emigraciones;Mujeres;10;
La Palma del Condado;TOTAL;Emigraciones;Hombres;153;
La Palma del Condado;TOTAL;Emigraciones;Mujeres;160;
La Zarza-Perrunal;De 0 a 4 años;Emigraciones;Hombres;2;
La Zarza-Perrunal;De 0 a 4 años;Emigraciones;Mujeres;2;
La Zarza-Perrunal;De 5 a 9 años;Emigraciones;Hombres;2;
La Zarza-Perrunal;De 5 a 9 años;Emigraciones;Mujeres;1;
La Zarza-Perrunal;De 10 a 14 años;Emigraciones;Hombres;1;
La Zarza-Perrunal;De 10 a 14 años;Emigraciones;Mujeres;2;
La Zarza-Perrunal;De 15 a 19 años;Emigraciones;Hombres;1;
La Zarza-Perrunal;De 15 a 19 años;Emigraciones;Mujeres;2;
La Zarza-Perrunal;De 20 a 24 años;Emigraciones;Hombres;3;
La Zarza-Perrunal;De 20 a 24 años;Emigraciones;Mujeres;4;
La Zarza-Perrunal;De 25 a 29 años;Emigraciones;Hombres;-;
La Zarza-Perrunal;De 25 a 29 años;Emigraciones;Mujeres;-;
La Zarza-Perrunal;De 30 a 34 años;Emigraciones;Hombres;-;
La Zarza-Perrunal;De 30 a 34 años;Emigraciones;Mujeres;5;
La Zarza-Perrunal;De 35 a 39 años;Emigraciones;Hombres;2;
La Zarza-Perrunal;De 35 a 39 años;Emigraciones;Mujeres;3;
La Zarza-Perrunal;De 40 a 44 años;Emigraciones;Hombres;1;
La Zarza-Perrunal;De 40 a 44 años;Emigraciones;Mujeres;3;
La Zarza-Perrunal;De 45 a 49 años;Emigraciones;Hombres;1;
La Zarza-Perrunal;De 45 a 49 años;Emigraciones;Mujeres;2;
La Zarza-Perrunal;De 50 a 54 años;Emigraciones;Hombres;-;
La Zarza-Perrunal;De 50 a 54 años;Emigraciones;Mujeres;1;
La Zarza-Perrunal;De 55 a 59 años;Emigraciones;Hombres;-;
La Zarza-Perrunal;De 55 a 59 años;Emigraciones;Mujeres;1;
La Zarza-Perrunal;De 60 a 64 años;Emigraciones;Hombres;-;
La Zarza-Perrunal;De 60 a 64 años;Emigraciones;Mujeres;-;
La Zarza-Perrunal;De 65 y más años;Emigraciones;Hombres;1;
La Zarza-Perrunal;De 65 y más años;Emigraciones;Mujeres;1;
La Zarza-Perrunal;TOTAL;Emigraciones;Hombres;14;
La Zarza-Perrunal;TOTAL;Emigraciones;Mujeres;27;
Lepe;De 0 a 4 años;Emigraciones;Hombres;33;
Lepe;De 0 a 4 años;Emigraciones;Mujeres;27;
Lepe;De 5 a 9 años;Emigraciones;Hombres;32;
Lepe;De 5 a 9 años;Emigraciones;Mujeres;21;
Lepe;De 10 a 14 años;Emigraciones;Hombres;32;
Lepe;De 10 a 14 años;Emigraciones;Mujeres;27;
Lepe;De 15 a 19 años;Emigraciones;Hombres;32;
Lepe;De 15 a 19 años;Emigraciones;Mujeres;23;
Lepe;De 20 a 24 años;Emigraciones;Hombres;62;
Lepe;De 20 a 24 años;Emigraciones;Mujeres;47;
Lepe;De 25 a 29 años;Emigraciones;Hombres;97;
Lepe;De 25 a 29 años;Emigraciones;Mujeres;67;
Lepe;De 30 a 34 años;Emigraciones;Hombres;121;
Lepe;De 30 a 34 años;Emigraciones;Mujeres;86;
Lepe;De 35 a 39 años;Emigraciones;Hombres;109;
Lepe;De 35 a 39 años;Emigraciones;Mujeres;66;
Lepe;De 40 a 44 años;Emigraciones;Hombres;86;
Lepe;De 40 a 44 años;Emigraciones;Mujeres;73;
Lepe;De 45 a 49 años;Emigraciones;Hombres;75;
Lepe;De 45 a 49 años;Emigraciones;Mujeres;79;
Lepe;De 50 a 54 años;Emigraciones;Hombres;56;
Lepe;De 50 a 54 años;Emigraciones;Mujeres;68;
Lepe;De 55 a 59 años;Emigraciones;Hombres;25;
Lepe;De 55 a 59 años;Emigraciones;Mujeres;34;
Lepe;De 60 a 64 años;Emigraciones;Hombres;22;
Lepe;De 60 a 64 años;Emigraciones;Mujeres;20;
Lepe;De 65 y más años;Emigraciones;Hombres;35;
Lepe;De 65 y más años;Emigraciones;Mujeres;43;
Lepe;TOTAL;Emigraciones;Hombres;817;
Lepe;TOTAL;Emigraciones;Mujeres;681;
Linares de la Sierra;De 0 a 4 años;Emigraciones;Hombres;1;
Linares de la Sierra;De 0 a 4 años;Emigraciones;Mujeres;-;
Linares de la Sierra;De 5 a 9 años;Emigraciones;Hombres;-;
Linares de la Sierra;De 5 a 9 años;Emigraciones;Mujeres;2;
Linares de la Sierra;De 10 a 14 años;Emigraciones;Hombres;3;
Linares de la Sierra;De 10 a 14 años;Emigraciones;Mujeres;2;
Linares de la Sierra;De 15 a 19 años;Emigraciones;Hombres;-;
Linares de la Sierra;De 15 a 19 años;Emigraciones;Mujeres;-;
Linares de la Sierra;De 20 a 24 años;Emigraciones;Hombres;-;
Linares de la Sierra;De 20 a 24 años;Emigraciones;Mujeres;1;
Linares de la Sierra;De 25 a 29 años;Emigraciones;Hombres;2;
Linares de la Sierra;De 25 a 29 años;Emigraciones;Mujeres;1;
Linares de la Sierra;De 30 a 34 años;Emigraciones;Hombres;1;
Linares de la Sierra;De 30 a 34 años;Emigraciones;Mujeres;-;
Linares de la Sierra;De 35 a 39 años;Emigraciones;Hombres;1;
Linares de la Sierra;De 35 a 39 años;Emigraciones;Mujeres;2;
Linares de la Sierra;De 40 a 44 años;Emigraciones;Hombres;1;
Linares de la Sierra;De 40 a 44 años;Emigraciones;Mujeres;-;
Linares de la Sierra;De 45 a 49 años;Emigraciones;Hombres;-;
Linares de la Sierra;De 45 a 49 años;Emigraciones;Mujeres;1;
Linares de la Sierra;De 50 a 54 años;Emigraciones;Hombres;2;
Linares de la Sierra;De 50 a 54 años;Emigraciones;Mujeres;1;
Linares de la Sierra;De 55 a 59 años;Emigraciones;Hombres;-;
Linares de la Sierra;De 55 a 59 años;Emigraciones;Mujeres;-;
Linares de la Sierra;De 60 a 64 años;Emigraciones;Hombres;-;
Linares de la Sierra;De 60 a 64 años;Emigraciones;Mujeres;-;
Linares de la Sierra;De 65 y más años;Emigraciones;Hombres;-;
Linares de la Sierra;De 65 y más años;Emigraciones;Mujeres;-;
Linares de la Sierra;TOTAL;Emigraciones;Hombres;11;
Linares de la Sierra;TOTAL;Emigraciones;Mujeres;10;
Los Marines;De 0 a 4 años;Emigraciones;Hombres;-;
Los Marines;De 0 a 4 años;Emigraciones;Mujeres;-;
Los Marines;De 5 a 9 años;Emigraciones;Hombres;1;
Los Marines;De 5 a 9 años;Emigraciones;Mujeres;1;
Los Marines;De 10 a 14 años;Emigraciones;Hombres;-;
Los Marines;De 10 a 14 años;Emigraciones;Mujeres;1;
Los Marines;De 15 a 19 años;Emigraciones;Hombres;-;
Los Marines;De 15 a 19 años;Emigraciones;Mujeres;-;
Los Marines;De 20 a 24 años;Emigraciones;Hombres;1;
Los Marines;De 20 a 24 años;Emigraciones;Mujeres;-;
Los Marines;De 25 a 29 años;Emigraciones;Hombres;-;
Los Marines;De 25 a 29 años;Emigraciones;Mujeres;1;
Los Marines;De 30 a 34 años;Emigraciones;Hombres;-;
Los Marines;De 30 a 34 años;Emigraciones;Mujeres;-;
Los Marines;De 35 a 39 años;Emigraciones;Hombres;-;
Los Marines;De 35 a 39 años;Emigraciones;Mujeres;1;
Los Marines;De 40 a 44 años;Emigraciones;Hombres;1;
Los Marines;De 40 a 44 años;Emigraciones;Mujeres;-;
Los Marines;De 45 a 49 años;Emigraciones;Hombres;2;
Los Marines;De 45 a 49 años;Emigraciones;Mujeres;-;
Los Marines;De 50 a 54 años;Emigraciones;Hombres;-;
Los Marines;De 50 a 54 años;Emigraciones;Mujeres;-;
Los Marines;De 55 a 59 años;Emigraciones;Hombres;-;
Los Marines;De 55 a 59 años;Emigraciones;Mujeres;-;
Los Marines;De 60 a 64 años;Emigraciones;Hombres;1;
Los Marines;De 60 a 64 años;Emigraciones;Mujeres;-;
Los Marines;De 65 y más años;Emigraciones;Hombres;-;
Los Marines;De 65 y más años;Emigraciones;Mujeres;-;
Los Marines;TOTAL;Emigraciones;Hombres;6;
Los Marines;TOTAL;Emigraciones;Mujeres;4;
Lucena del Puerto;De 0 a 4 años;Emigraciones;Hombres;7;
Lucena del Puerto;De 0 a 4 años;Emigraciones;Mujeres;9;
Lucena del Puerto;De 5 a 9 años;Emigraciones;Hombres;4;
Lucena del Puerto;De 5 a 9 años;Emigraciones;Mujeres;9;
Lucena del Puerto;De 10 a 14 años;Emigraciones;Hombres;3;
Lucena del Puerto;De 10 a 14 años;Emigraciones;Mujeres;11;
Lucena del Puerto;De 15 a 19 años;Emigraciones;Hombres;8;
Lucena del Puerto;De 15 a 19 años;Emigraciones;Mujeres;3;
Lucena del Puerto;De 20 a 24 años;Emigraciones;Hombres;21;
Lucena del Puerto;De 20 a 24 años;Emigraciones;Mujeres;8;
Lucena del Puerto;De 25 a 29 años;Emigraciones;Hombres;29;
Lucena del Puerto;De 25 a 29 años;Emigraciones;Mujeres;16;
Lucena del Puerto;De 30 a 34 años;Emigraciones;Hombres;31;
Lucena del Puerto;De 30 a 34 años;Emigraciones;Mujeres;21;
Lucena del Puerto;De 35 a 39 años;Emigraciones;Hombres;34;
Lucena del Puerto;De 35 a 39 años;Emigraciones;Mujeres;24;
Lucena del Puerto;De 40 a 44 años;Emigraciones;Hombres;19;
Lucena del Puerto;De 40 a 44 años;Emigraciones;Mujeres;29;
Lucena del Puerto;De 45 a 49 años;Emigraciones;Hombres;25;
Lucena del Puerto;De 45 a 49 años;Emigraciones;Mujeres;34;
Lucena del Puerto;De 50 a 54 años;Emigraciones;Hombres;10;
Lucena del Puerto;De 50 a 54 años;Emigraciones;Mujeres;20;
Lucena del Puerto;De 55 a 59 años;Emigraciones;Hombres;8;
Lucena del Puerto;De 55 a 59 años;Emigraciones;Mujeres;14;
Lucena del Puerto;De 60 a 64 años;Emigraciones;Hombres;2;
Lucena del Puerto;De 60 a 64 años;Emigraciones;Mujeres;5;
Lucena del Puerto;De 65 y más años;Emigraciones;Hombres;3;
Lucena del Puerto;De 65 y más años;Emigraciones;Mujeres;4;
Lucena del Puerto;TOTAL;Emigraciones;Hombres;204;
Lucena del Puerto;TOTAL;Emigraciones;Mujeres;207;
Manzanilla;De 0 a 4 años;Emigraciones;Hombres;4;
Manzanilla;De 0 a 4 años;Emigraciones;Mujeres;1;
Manzanilla;De 5 a 9 años;Emigraciones;Hombres;2;
Manzanilla;De 5 a 9 años;Emigraciones;Mujeres;-;
Manzanilla;De 10 a 14 años;Emigraciones;Hombres;-;
Manzanilla;De 10 a 14 años;Emigraciones;Mujeres;3;
Manzanilla;De 15 a 19 años;Emigraciones;Hombres;-;
Manzanilla;De 15 a 19 años;Emigraciones;Mujeres;-;
Manzanilla;De 20 a 24 años;Emigraciones;Hombres;1;
Manzanilla;De 20 a 24 años;Emigraciones;Mujeres;3;
Manzanilla;De 25 a 29 años;Emigraciones;Hombres;4;
Manzanilla;De 25 a 29 años;Emigraciones;Mujeres;5;
Manzanilla;De 30 a 34 años;Emigraciones;Hombres;4;
Manzanilla;De 30 a 34 años;Emigraciones;Mujeres;3;
Manzanilla;De 35 a 39 años;Emigraciones;Hombres;5;
Manzanilla;De 35 a 39 años;Emigraciones;Mujeres;2;
Manzanilla;De 40 a 44 años;Emigraciones;Hombres;1;
Manzanilla;De 40 a 44 años;Emigraciones;Mujeres;2;
Manzanilla;De 45 a 49 años;Emigraciones;Hombres;3;
Manzanilla;De 45 a 49 años;Emigraciones;Mujeres;-;
Manzanilla;De 50 a 54 años;Emigraciones;Hombres;4;
Manzanilla;De 50 a 54 años;Emigraciones;Mujeres;4;
Manzanilla;De 55 a 59 años;Emigraciones;Hombres;-;
Manzanilla;De 55 a 59 años;Emigraciones;Mujeres;1;
Manzanilla;De 60 a 64 años;Emigraciones;Hombres;1;
Manzanilla;De 60 a 64 años;Emigraciones;Mujeres;1;
Manzanilla;De 65 y más años;Emigraciones;Hombres;1;
Manzanilla;De 65 y más años;Emigraciones;Mujeres;4;
Manzanilla;TOTAL;Emigraciones;Hombres;30;
Manzanilla;TOTAL;Emigraciones;Mujeres;29;
Minas de Riotinto;De 0 a 4 años;Emigraciones;Hombres;2;
Minas de Riotinto;De 0 a 4 años;Emigraciones;Mujeres;2;
Minas de Riotinto;De 5 a 9 años;Emigraciones;Hombres;1;
Minas de Riotinto;De 5 a 9 años;Emigraciones;Mujeres;4;
Minas de Riotinto;De 10 a 14 años;Emigraciones;Hombres;5;
Minas de Riotinto;De 10 a 14 años;Emigraciones;Mujeres;2;
Minas de Riotinto;De 15 a 19 años;Emigraciones;Hombres;2;
Minas de Riotinto;De 15 a 19 años;Emigraciones;Mujeres;7;
Minas de Riotinto;De 20 a 24 años;Emigraciones;Hombres;8;
Minas de Riotinto;De 20 a 24 años;Emigraciones;Mujeres;2;
Minas de Riotinto;De 25 a 29 años;Emigraciones;Hombres;5;
Minas de Riotinto;De 25 a 29 años;Emigraciones;Mujeres;13;
Minas de Riotinto;De 30 a 34 años;Emigraciones;Hombres;9;
Minas de Riotinto;De 30 a 34 años;Emigraciones;Mujeres;9;
Minas de Riotinto;De 35 a 39 años;Emigraciones;Hombres;5;
Minas de Riotinto;De 35 a 39 años;Emigraciones;Mujeres;4;
Minas de Riotinto;De 40 a 44 años;Emigraciones;Hombres;4;
Minas de Riotinto;De 40 a 44 años;Emigraciones;Mujeres;7;
Minas de Riotinto;De 45 a 49 años;Emigraciones;Hombres;4;
